Rows,Id,Unknown1,ModTypeKey,Level,Stat1 (Stats.dat Row),Stat2 (Stats.dat Row),Stat3 (Stats.dat Row),Stat4 (Stats.dat Row),Domain,Name,GenerationType,CorrectGroup,Stat1Min,Stat1Max,Stat2Min,Stat2Max,Stat3Min,Stat3Max,Stat4Min,Stat4Max,SpawnWeightTagsKeys,SpawnWeightValues,BuffDefinitionsKey,BuffValue,TagsKeys,GrantedEffectsPerLevelKey,Data3,Data4,MonsterMetadata,Unknown2,Unknown3,Unknown4,Stat5Min,Stat5Max,StatsKey5,Keys0,AchievementItemsKey,GenerationWeight_TagsKeys,GenerationWeight_Values,Data5,IsEssenceOnlyModifier,UnknownMapMin,UnknownMapMax,Unknown5,Unknown6
7668,EnchantmentRighteousFireDamage2,57555,2336,75,4064,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7669,EnchantmentRiposteDamage1,55133,2337,66,4100,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7670,EnchantmentRiposteDamage2,9583,2337,75,4100,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7671,EnchantmentSearingBondDamage1,8827,2338,66,4059,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3008,[],[],[],False,0,0,-1,234
7672,EnchantmentSearingBondDamage2,22760,2338,75,4059,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3008,[],[],[],False,0,0,-1,234
7673,EnchantmentShieldChargeDamage1,47702,2339,66,4048,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7674,EnchantmentShieldChargeDamage2,37284,2339,75,4048,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7675,EnchantmentShockNovaDamage1,59208,2340,66,4074,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7676,EnchantmentShockNovaDamage2_,890,2340,75,4074,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7677,EnchantmentSunderDamage1,56183,2341,66,4117,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7678,EnchantmentSunderDamage2_,15927,2341,75,4117,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7679,EnchantmentShockwaveTotemDamage1,47923,2342,66,4075,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3008,[],[],[],False,0,0,-1,234
7680,EnchantmentShockwaveTotemDamage2,15206,2342,75,4075,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3008,[],[],[],False,0,0,-1,234
7681,EnchantmentShrapnelShotDamage1,16583,2343,66,4104,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7682,EnchantmentShrapnelShotDamage2,36111,2343,75,4104,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7683,EnchantmentSiegeBallistaDamage1,4159,2344,66,4115,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3008,[],[],[],False,0,0,-1,234
7684,EnchantmentSiegeBallistaDamage2,21417,2344,75,4115,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3008,[],[],[],False,0,0,-1,234
7685,EnchantmentSkeletalChainsDamage1,45363,2345,66,6527,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7686,EnchantmentSkeletalChainsDamage2,3924,2345,75,6527,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7687,EnchantmentSkeletalChainsCastSpeed1,13088,2346,66,6407,-1,-1,-1,1,,10,SkillEnchantment,8,8,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7688,EnchantmentSkeletalChainsCastSpeed2_,13665,2346,75,6407,-1,-1,-1,1,,10,SkillEnchantment,12,12,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7689,EnchantmentSkeletalChainsAreaOfEffect1_,23913,2347,66,6408,-1,-1,-1,1,,10,SkillEnchantment,8,8,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7690,EnchantmentSkeletalChainsAreaOfEffect2,43907,2347,75,6408,-1,-1,-1,1,,10,SkillEnchantment,12,12,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7691,EnchantmentSparkDamage1,50436,2348,66,4035,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7692,EnchantmentSparkDamage2,63984,2348,75,4035,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7693,EnchantmentSpectralThrowDamage1,25667,2349,66,4036,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7694,EnchantmentSpectralThrowDamage2,56177,2349,75,4036,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7695,EnchantmentSplitArrowDamage1,22779,2350,66,4037,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7696,EnchantmentSplitArrowDamage2,20683,2350,75,4037,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7697,EnchantmentStaticStrikeDamage1,29,2351,66,4060,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7698,EnchantmentStaticStrikeDamage2,604,2351,75,4060,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7699,EnchantmentStormBurstDamage1,40,2352,66,6526,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7700,EnchantmentStormBurstDamage2_,17406,2352,75,6526,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7701,EnchantmentStormCallDamage1,39281,2353,66,4061,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7702,EnchantmentStormCallDamage2,29707,2353,75,4061,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7703,EnchantmentSumonChaosGolemDamage1,17941,2354,66,4079,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7704,EnchantmentSumonChaosGolemDamage2,22576,2354,75,4079,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7705,EnchantmentSummonFlameGolemDamage1,41369,2355,66,4080,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7706,EnchantmentSummonFlameGolemDamage2,30431,2355,75,4080,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7707,EnchantmentSummonIceGolemDamage1,59446,2356,66,4081,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7708,EnchantmentSummonIceGolemDamage2,42342,2356,75,4081,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7709,EnchantmentSummonLightningGolemDamage1__,62291,2357,66,4527,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7710,EnchantmentSummonLightningGolemDamage2_,27626,2357,75,4527,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7711,EnchantmentSummonRagingSpiritDamage1,61575,2358,66,4041,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7712,EnchantmentSummonRagingSpiritDamage2_,23973,2358,75,4041,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7713,EnchantmentSummonSkeletonsDamage1,4626,2359,66,4049,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7714,EnchantmentSummonSkeletonsDamage2,28329,2359,75,4049,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7715,EnchantmentSummonStoneGolemDamage1,50994,2360,66,4112,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7716,EnchantmentSummonStoneGolemDamage2,39846,2360,75,4112,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7717,EnchantmentSweepDamage1,60183,2361,66,4062,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7718,EnchantmentSweepDamage2__,43019,2361,75,4062,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7719,EnchantmentTempestShieldDamage1__,13630,2362,66,4096,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7720,EnchantmentTempestShieldDamage2,8524,2362,75,4096,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7721,EnchantmentTornadoShotDamage1,8246,2363,66,4067,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7722,EnchantmentTornadoShotDamage2,48682,2363,75,4067,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7723,EnchantmentVengeanceDamage1,35198,2364,66,4101,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7724,EnchantmentVengeanceDamage2,5257,2364,75,4101,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7725,EnchantmentVigilantStrikeDamage1,45995,2365,66,4089,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7726,EnchantmentVigilantStrikeDamage2,57526,2365,75,4089,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7727,EnchantmentViperStrikeDamage1,39692,2366,66,4042,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7728,EnchantmentViperStrikeDamage2,52396,2366,75,4042,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7729,EnchantmentVortexDamage1,7588,3066,66,4596,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7730,EnchantmentVortexDamage2,53963,3066,75,4596,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7731,EnchantmentWhirlingBladesDamage1,28884,2367,66,4090,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7732,EnchantmentWhirlingBladesDamage2,24192,2367,75,4090,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7733,EnchantmentWildStrikeDamage1,62185,2368,66,4076,-1,-1,-1,1,,10,SkillEnchantment,25,25,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7734,EnchantmentWildStrikeDamage2,59738,2368,75,4076,-1,-1,-1,1,,10,SkillEnchantment,40,40,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3004,[],[],[],False,0,0,-1,234
7735,EnchantmentAbyssalCryDuration1,36775,2369,66,4388,-1,-1,-1,1,,10,SkillEnchantment,24,24,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7736,EnchantmentAbyssalCryDuration2,12653,2369,75,4388,-1,-1,-1,1,,10,SkillEnchantment,36,36,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7737,EnchantmentAnimateGuardianElementalResistances1,43202,2370,66,4433,-1,-1,-1,1,,10,SkillEnchantment,24,24,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7738,EnchantmentAnimateGuardianElementalResistances2__,55785,2370,75,4433,-1,-1,-1,1,,10,SkillEnchantment,36,36,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7739,EnchantmentAnimateWeaponDuration1_,2430,2371,66,3209,-1,-1,-1,1,,10,SkillEnchantment,20,20,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7740,EnchantmentAnimateWeaponDuration2_,7912,2371,75,3209,-1,-1,-1,1,,10,SkillEnchantment,30,30,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7741,EnchantmentAnimateWeaponChanceToCreateAdditionalCopy1,20513,2372,66,4327,-1,-1,-1,1,,10,SkillEnchantment,16,16,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7742,EnchantmentAnimateWeaponChanceToCreateAdditionalCopy2,6738,2372,75,4327,-1,-1,-1,1,,10,SkillEnchantment,24,24,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3006,[],[],[],False,0,0,-1,234
7743,EnchantmentArcNumOfAdditionalProjectilesInChain1,41322,2373,66,4293,-1,-1,-1,1,,10,SkillEnchantment,2,2,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7744,EnchantmentArcNumOfAdditionalProjectilesInChain2,21885,2373,75,4293,-1,-1,-1,1,,10,SkillEnchantment,3,3,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7745,EnchantmentArcShockChance1,2555,2374,66,4306,-1,-1,-1,1,,10,SkillEnchantment,20,20,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7746,EnchantmentArcShockChance2,14218,2374,75,4306,-1,-1,-1,1,,10,SkillEnchantment,30,30,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7747,EnchantmentAncestorTotemSlamRadius1,2475,2375,66,4602,-1,-1,-1,1,,10,SkillEnchantment,8,8,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7748,EnchantmentAncestorTotemSlamRadius2,36788,2375,75,4602,-1,-1,-1,1,,10,SkillEnchantment,12,12,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7749,EnchantmentAncestorTotemSlamMeleeDamage1,58018,3074,66,4748,-1,-1,-1,1,,10,SkillEnchantment,20,20,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7750,EnchantmentAncestorTotemSlamMeleeDamage2,2049,3074,75,4748,-1,-1,-1,1,,10,SkillEnchantment,30,30,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7751,EnchantmentAncestorTotemSlashRadius1_,15318,2376,66,4601,-1,-1,-1,1,,10,SkillEnchantment,8,8,0,0,0,0,0,0,"[25, 0]","[0, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7752,EnchantmentAncestorTotemSlashRadius2,62018,2376,75,4601,-1,-1,-1,1,,10,SkillEnchantment,12,12,0,0,0,0,0,0,"[25, 0]","[0, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7753,EnchantmentAncestorTotemSlashAddedFireDamage1,7244,3062,66,4578,-1,-1,-1,1,,10,SkillEnchantment,3,3,0,0,0,0,0,0,"[25, 0]","[0, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7754,EnchantmentAncestorTotemSlashAddedFireDamage2,46917,3062,75,4578,-1,-1,-1,1,,10,SkillEnchantment,5,5,0,0,0,0,0,0,"[25, 0]","[0, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7755,EnchantmentArcticArmourBuffEffect1,10791,2377,66,4430,-1,-1,-1,1,,10,SkillEnchantment,24,24,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7756,EnchantmentArcticArmourBuffEffect2,34651,2377,75,4430,-1,-1,-1,1,,10,SkillEnchantment,36,36,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7757,EnchantmentArcticArmourManaReservation1,62507,2378,66,4353,-1,-1,-1,1,,10,SkillEnchantment,-20,-20,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7758,EnchantmentArcticArmourManaReservation2,62002,2378,75,4353,-1,-1,-1,1,,10,SkillEnchantment,-30,-30,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7759,EnchantmentArcticBreathDuration1,53043,2379,66,4275,-1,-1,-1,1,,10,SkillEnchantment,24,24,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7760,EnchantmentArcticBreathDuration2,54625,2379,75,4275,-1,-1,-1,1,,10,SkillEnchantment,36,36,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7761,EnchantmentArcticBreathRadius1,58251,2380,66,4228,-1,-1,-1,1,,10,SkillEnchantment,8,8,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7762,EnchantmentArcticBreathRadius2,46659,2380,75,4228,-1,-1,-1,1,,10,SkillEnchantment,12,12,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],-1,[],[],[],False,0,0,-1,234
7763,EnchantmentAssassinsMarkCurseEffect1,56302,2381,66,4342,-1,-1,-1,1,,10,SkillEnchantment,20,20,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3009,[],[],[],False,0,0,-1,234
7764,EnchantmentAssassinsMarkCurseEffect2,41488,2381,75,4342,-1,-1,-1,1,,10,SkillEnchantment,30,30,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3009,[],[],[],False,0,0,-1,234
7765,EnchantmentAssassinsMarkDuration1,41058,2382,66,4386,-1,-1,-1,1,,10,SkillEnchantment,30,30,0,0,0,0,0,0,"[25, 0]","[100, 0]",-1,0,[],-1,[],[],,[],[],-1,0,0,-1,[],3009,[],[],[],False,0,0,-1,234
